year,notify,weapon,weapcat,newcrime,newoff
2015,2,1,3,1,3
2015,1,1,3,1,3
2015,2,1,2,1,3
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,1,1,3
2015,2,2,0,1,4
2015,1,1,2,1,3
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,3,1,4,1,3
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,2
2015,1,1,1,1,3
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,2
2015,1,2,0,1,2
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,3,5,1,4
2015,1,2,0,1,1
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,1,4,1,3
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,1,3,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,2
2015,3,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,1,1,1,2
2015,2,2,0,1,4
2015,1,1,3,1,3
2015,2,3,5,2,5
2015,1,2,0,1,4
2015,1,2,0,1,2
2015,2,2,0,1,4
2015,2,3,5,1,4
2015,2,1,4,1,2
2015,1,1,3,1,3
2015,1,2,0,1,2
2015,2,2,0,1,4
2015,2,3,5,1,2
2015,2,2,0,1,4
2015,1,2,0,1,2
2015,1,2,0,1,4
2015,1,2,0,1,1
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,3,5,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,1,1,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,1,1,1,3
2015,2,1,2,1,2
2015,2,2,0,1,4
2015,1,2,0,1,2
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,1,2,1,3
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,1,2,1,3
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,1,1,1,3
2015,2,1,1,1,3
2015,2,1,2,1,2
2015,1,1,2,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,2,1,3
2015,1,2,0,1,4
2015,1,2,0,1,2
2015,1,2,0,2,5
2015,1,1,1,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,1,1,1,2
2015,1,1,3,1,3
2015,1,2,0,1,4
2015,1,2,0,2,5
2015,1,3,5,1,4
2015,2,1,1,1,3
2015,1,1,1,1,3
2015,1,3,5,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,1,3,1,3
2015,1,1,3,1,3
2015,1,2,0,1,4
2015,2,2,0,1,1
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,2,5
2015,1,2,0,1,4
2015,1,1,2,1,2
2015,1,2,0,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,1,4,1,3
2015,1,2,0,1,4
2015,1,1,1,1,2
2015,1,2,0,1,3
2015,2,3,5,1,2
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,3,5,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,3,5,1,4
2015,2,1,3,1,3
2015,2,1,2,1,1
2015,2,2,0,1,2
2015,3,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,1,1,3
2015,1,2,0,1,2
2015,1,2,0,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,2,1,2
2015,2,3,5,1,2
2015,2,1,3,1,3
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,1
2015,2,2,0,1,4
2015,2,1,1,1,3
2015,2,2,0,1,4
2015,1,1,1,1,3
2015,2,1,1,1,3
2015,2,1,3,1,3
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,3,5,1,2
2015,1,1,3,1,3
2015,1,2,0,1,2
2015,1,2,0,1,4
2015,3,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,2,5
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,1
2015,3,2,0,1,4
2015,2,2,0,1,1
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,1,1,1,3
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,3,5,1,4
2015,1,2,0,1,4
2015,2,1,2,1,3
2015,1,1,2,1,3
2015,2,2,0,1,2
2015,1,1,2,1,3
2015,2,2,0,1,4
2015,2,2,0,1,1
2015,2,1,1,1,3
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,2
2015,2,1,3,1,3
2015,1,1,4,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,1,2,1,3
2015,2,2,0,1,4
2015,1,1,1,1,3
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,1,1,2
2015,1,1,1,1,3
2015,1,2,0,1,2
2015,1,2,0,1,4
2015,2,2,0,1,1
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,1,1,2
2015,1,2,0,1,4
2015,2,1,3,1,3
2015,2,2,0,1,4
2015,2,2,0,1,2
2015,2,2,0,1,1
2015,1,2,0,1,4
2015,1,1,1,1,3
2015,1,2,0,1,4
2015,1,3,5,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,3,5,2,5
2015,2,2,0,1,4
2015,1,1,3,1,3
2015,1,2,0,1,3
2015,1,2,0,1,4
2015,1,2,0,1,3
2015,2,2,0,1,2
2015,1,2,0,2,5
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,2
2015,1,1,3,1,2
2015,1,1,3,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,1,1,1,1
2015,1,1,1,1,1
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,1,4,1,3
2015,1,2,0,1,4
2015,2,2,0,2,5
2015,1,1,4,1,3
2015,1,1,3,1,3
2015,1,1,2,1,2
2015,2,1,1,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,2
2015,1,2,0,1,4
2015,1,2,0,1,1
2015,1,2,0,1,4
2015,2,1,4,1,3
2015,8,2,0,1,4
2015,1,1,1,1,3
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,1,1,1,2
2015,1,2,0,1,4
2015,1,2,0,2,5
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,3,5,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,1,1,2
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,1,2,1,3
2015,2,1,4,1,3
2015,1,1,2,1,3
2015,3,2,0,1,4
2015,3,2,0,1,4
2015,2,2,0,1,1
2015,2,2,0,1,1
2015,2,2,0,1,4
2015,2,2,0,1,1
2015,2,1,3,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,3,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,1
2015,2,2,0,1,1
2015,1,2,0,1,1
2015,2,2,0,1,1
2015,2,2,0,1,1
2015,2,2,0,1,1
2015,1,1,3,1,3
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,1,3,1,3
2015,1,1,2,1,3
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,3,5,1,4
2015,2,2,0,1,4
2015,2,3,5,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,3
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,1,2,1,3
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,1,3,1,3
2015,2,2,0,1,4
2015,1,1,3,1,2
2015,1,1,1,1,2
2015,1,3,5,1,1
2015,1,2,0,1,1
2015,1,2,0,1,1
2015,2,2,0,1,1
2015,1,2,0,1,1
2015,1,2,0,1,1
2015,1,2,0,1,1
2015,1,1,1,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,1,1,1,2
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,1,3,1,3
2015,1,2,0,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,3,5,1,4
2015,2,2,0,1,4
2015,3,2,0,1,3
2015,1,2,0,1,4
2015,2,1,3,1,3
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,8,2,0,1,4
2015,1,2,0,1,4
2015,2,1,2,1,3
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,1,1,1,3
2015,1,1,2,1,3
2015,1,3,5,1,4
2015,1,3,5,1,4
2015,1,3,5,1,4
2015,3,3,5,1,4
2015,1,3,5,1,4
2015,1,3,5,1,4
2015,1,3,5,1,4
2015,2,2,0,1,4
2015,1,1,3,1,3
2015,1,2,0,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,3,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,3,5,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,3,2,0,1,4
2015,2,2,0,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,3,1,3
2015,1,1,3,1,3
2015,1,1,1,1,3
2015,2,3,5,1,4
2015,2,1,2,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,1
2015,1,1,2,1,3
2015,1,1,2,1,3
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,1,1,3
2015,2,3,5,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,1,2,1,3
2015,1,3,5,1,4
2015,2,1,1,1,2
2015,2,2,0,1,4
2015,1,1,1,1,2
2015,1,1,3,1,3
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,1
2015,2,2,0,1,1
2015,2,2,0,1,1
2015,2,2,0,1,4
2015,2,2,0,1,1
2015,1,2,0,1,4
2015,2,2,0,1,1
2015,2,3,5,1,4
2015,2,2,0,1,4
2015,1,2,0,1,1
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,1,1,1,3
2015,2,1,2,1,3
2015,1,2,0,1,1
2015,2,2,0,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,2
2015,2,1,2,1,3
2015,2,2,0,1,1
2015,1,1,1,1,3
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,1,1,1,3
2015,1,1,3,1,2
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,1,4,1,3
2015,2,2,0,1,2
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,1,1,1,1
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,1,2,1,2
2015,1,1,1,1,2
2015,2,3,5,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,1,2,1,3
2015,2,1,2,1,3
2015,2,2,0,1,4
2015,2,2,0,1,1
2015,1,1,3,1,3
2015,2,2,0,1,4
2015,3,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,1,2,1,3
2015,1,2,0,1,3
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,1,1,1,3
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,1,4,1,3
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,3,5,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,1,3,1,3
2015,1,1,3,1,3
2015,1,2,0,1,2
2015,1,2,0,1,2
2015,1,2,0,1,4
2015,2,1,3,1,3
2015,1,3,5,1,4
2015,1,3,5,1,4
2015,1,3,5,1,4
2015,1,3,5,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,2
2015,1,3,5,1,4
2015,1,1,3,1,2
2015,1,2,0,1,4
2015,2,2,0,2,5
2015,1,2,0,1,2
2015,2,2,0,1,2
2015,3,2,0,1,1
2015,2,1,2,1,1
2015,1,3,5,1,4
2015,1,2,0,1,3
2015,1,2,0,1,3
2015,2,2,0,1,4
2015,1,2,0,1,2
2015,2,2,0,1,2
2015,2,2,0,1,4
2015,1,3,5,1,2
2015,3,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,1,1,1,3
2015,2,2,0,2,5
2015,1,1,2,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,1,3,1,3
2015,2,1,1,1,2
2015,1,2,0,1,4
2015,1,1,1,1,3
2015,1,1,1,1,2
2015,1,1,2,1,3
2015,2,1,2,1,3
2015,1,2,0,1,4
2015,2,1,2,1,3
2015,2,1,2,1,3
2015,2,1,2,1,3
2015,2,1,2,1,3
2015,1,1,2,1,3
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,1
2015,2,3,5,2,5
2015,2,2,0,1,4
2015,1,1,3,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,3,5,2,5
2015,1,1,1,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,3,5,2,5
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,2,1,3
2015,2,3,5,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,2
2015,2,1,2,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,2,1,2
2015,2,2,0,1,1
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,1
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,2,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,2,1,3
2015,3,2,0,1,2
2015,2,2,0,2,5
2015,2,2,0,1,4
2015,2,1,2,1,3
2015,1,1,2,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,1
2015,2,2,0,1,4
2015,2,3,5,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,1,3,1,3
2015,1,2,0,1,2
2015,1,1,1,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,3,5,1,4
2015,1,2,0,1,4
2015,2,1,2,1,3
2015,2,1,2,1,3
2015,1,2,0,2,5
2015,1,1,3,1,3
2015,1,1,1,1,2
2015,2,2,0,1,4
2015,2,1,2,1,3
2015,2,3,5,1,1
2015,3,2,0,1,4
2015,1,3,5,1,2
2015,1,2,0,1,2
2015,1,1,3,1,3
2015,2,2,0,1,4
2015,1,2,0,1,2
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,3,1,2
2015,1,2,0,1,4
2015,3,2,0,1,4
2015,8,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,1
2015,2,2,0,1,4
2015,1,2,0,1,3
2015,1,1,3,1,2
2015,1,2,0,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,3
2015,2,2,0,1,3
2015,2,2,0,2,5
2015,1,1,2,1,3
2015,2,2,0,1,4
2015,2,2,0,2,5
2015,1,2,0,1,1
2015,1,2,0,1,4
2015,1,1,1,1,2
2015,2,1,3,1,3
2015,2,3,5,1,2
2015,1,2,0,1,2
2015,1,2,0,2,5
2015,2,2,0,1,1
2015,1,2,0,1,4
2015,1,3,5,1,4
2015,2,2,0,1,4
2015,1,1,1,1,3
2015,1,1,1,1,3
2015,1,1,1,1,3
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,1
2015,1,3,5,1,4
2015,1,2,0,1,2
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,1
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,3,5,1,2
2015,2,3,5,1,4
2015,1,2,0,1,4
2015,2,1,2,1,3
2015,1,2,0,1,4
2015,1,2,0,1,2
2015,1,2,0,1,4
2015,1,2,0,1,3
2015,1,2,0,1,4
2015,1,1,3,1,2
2015,2,1,4,1,3
2015,1,2,0,1,4
2015,2,3,5,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,1
2015,1,1,3,1,3
2015,1,2,0,1,4
2015,2,3,5,1,4
2015,2,3,5,1,4
2015,2,1,4,1,3
2015,1,2,0,1,4
2015,1,1,1,1,2
2015,1,1,1,1,3
2015,1,3,5,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,1
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,1,2,1,1
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,2
2015,2,1,1,1,3
2015,2,2,0,2,5
2015,2,1,2,1,3
2015,2,2,0,1,4
2015,2,3,5,1,4
2015,1,2,0,1,4
2015,1,1,1,1,3
2015,8,2,0,1,2
2015,2,1,3,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,2,1,3
2015,2,1,3,1,3
2015,2,2,0,1,4
2015,2,2,0,1,2
2015,1,1,2,1,3
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,1
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,3,1,3,1,3
2015,2,1,1,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,3,1,3
2015,1,2,0,1,4
2015,1,3,5,1,4
2015,2,2,0,1,4
2015,1,2,0,1,1
2015,1,2,0,1,3
2015,2,2,0,1,4
2015,1,2,0,1,2
2015,1,1,3,1,3
2015,1,2,0,1,4
2015,2,2,0,1,2
2015,1,1,3,1,3
2015,3,1,2,1,3
2015,1,3,5,2,5
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,2
2015,1,2,0,1,4
2015,2,2,0,1,1
2015,2,2,0,1,2
2015,2,2,0,1,4
2015,1,1,2,1,2
2015,2,2,0,1,4
2015,2,1,4,1,3
2015,2,1,3,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,3,1,3
2015,2,2,0,1,1
2015,2,1,3,1,1
2015,2,2,0,2,5
2015,1,1,2,1,2
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,1,1,1,3
2015,1,2,0,1,1
2015,2,2,0,1,1
2015,2,3,5,1,4
2015,2,3,5,1,4
2015,2,1,1,1,3
2015,1,2,0,1,4
2015,2,2,0,1,1
2015,2,2,0,1,1
2015,2,2,0,1,1
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,2
2015,2,2,0,1,2
2015,2,2,0,1,2
2015,2,2,0,1,2
2015,2,2,0,1,2
2015,1,1,3,1,2
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,1,2,1,2
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,3,5,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,1,2,1,2
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,1,1,1,3
2015,2,3,5,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,1,3,1,3
2015,1,1,1,1,3
2015,1,1,1,1,3
2015,1,2,0,1,4
2015,1,1,3,1,3
2015,2,2,0,1,4
2015,1,1,1,1,3
2015,2,2,0,1,1
2015,1,1,3,1,3
2015,1,1,3,1,3
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,1,2,1,3
2015,1,2,0,1,4
2015,2,1,2,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,3,3,5,1,4
2015,2,2,0,1,4
2015,1,2,0,2,5
2015,2,3,5,1,4
2015,2,3,5,1,4
2015,1,1,1,1,3
2015,1,2,0,1,4
2015,1,3,5,1,4
2015,2,2,0,1,4
2015,2,1,2,1,2
2015,1,1,1,1,2
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,3,5,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,1,2,1,3
2015,1,1,3,1,3
2015,1,3,5,1,4
2015,2,1,3,1,3
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,3,5,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,1,3,1,3
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,3,1,2
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,1,3,5,1,2
2015,1,1,1,1,3
2015,1,2,0,1,1
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,2,5
2015,2,3,5,1,4
2015,2,3,5,1,2
2015,1,3,5,1,4
2015,1,1,1,1,3
2015,1,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,1,2,1,3
2015,2,1,3,1,3
2015,2,3,5,1,4
2015,2,2,0,1,4
2015,2,2,0,1,1
2015,1,3,5,1,4
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,1,2,0,1,3
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,1,1,1,1,3
2015,2,2,0,1,4
2015,1,2,0,1,2
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,3,5,1,4
2015,1,2,0,1,2
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,2,0,1,2
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,3,5,1,2
2015,1,2,0,1,4
2015,2,2,0,1,2
2015,2,2,0,1,4
2015,1,2,0,1,1
2015,1,3,5,1,4
2015,1,1,4,1,3
2015,1,2,0,1,4
2015,1,1,1,1,2
2015,2,1,2,1,3
2015,2,3,5,1,1
2015,2,2,0,1,4
2015,2,2,0,1,1
2015,2,2,0,1,4
2015,2,2,0,1,1
2015,2,3,5,1,4
2015,2,2,0,1,4
2015,2,2,0,1,1
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,2,1,2,1,3
2015,2,3,5,2,5
2015,1,1,1,1,3
2015,1,1,1,1,3
2015,2,2,0,1,4
2015,2,1,4,1,3
2015,1,2,0,1,4
2015,1,2,0,1,2
2015,2,2,0,1,1
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,1,1,1,2
2015,1,1,1,1,3
2015,1,2,0,1,4
2015,2,2,0,1,3
2015,1,3,5,1,1
2015,1,2,0,1,4
2015,1,1,2,1,3
2015,1,2,0,1,4
2015,1,1,1,1,2
2015,2,2,0,1,4
2015,1,3,5,1,4
2015,1,3,5,1,4
2015,1,2,0,1,4
2015,1,2,0,1,2
2015,1,2,0,1,1
2015,1,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,2,0,1,4
2015,2,1,2,1,2
2015,2,1,2,1,3
2015,1,2,0,2,5
2015,2,2,0,1,4
2015,2,1,3,1,3
2015,2,1,3,1,3
2015,2,3,5,1,4
2015,1,1,3,1,3
2015,2,2,0,1,4
2015,1,3,5,1,4
2015,1,2,0,2,5
2015,1,2,0,1,4
2015,2,2,0,1,3
2015,1,2,0,1,3
2015,1,2,0,1,4
2015,3,3,5,1,4
2015,1,2,0,1,4
2015,2,2,0,1,1
2015,2,1,1,1,3
2015,2,3,5,1,4
2015,1,1,3,1,3
2015,2,2,0,1,4
2015,1,1,4,1,3
2015,1,2,0,1,4
2015,2,3,5,1,4
2015,2,1,2,1,3
2015,2,2,0,1,4
2015,1,2,0,1,4
2015,1,1,3,1,3
2015,2,1,1,1,2
2015,2,1,1,1,2
